929, estudante, nc, student, Ela é uma excelente **estudante** de matemática, She is an excellent **math** student.
930, padre, nm, priest, O **padre** vai realizar a cerimônia de casamento, The **priest** will perform the wedding ceremony.
931, média, na, average, Sua nota está acima da **média**, Your grade is above **average**.
932, exterior, na, external, Eles estão fazendo reformas na **exterior** da casa, They are doing renovations on the **external** of the house.
933, associação, nf, association, Ela é membro de uma **associação** de caridade, She is a member of a charity **association**.
934, comunidade, nf, community, Eles são uma parte ativa da **comunidade**, They are an active part of the **community**.
935, simplesmente, av, simply, Às vezes a resposta é **simplesmente** não, Sometimes the answer is **simply** no.
936, notícia, nf, news, Ele recebeu uma **notícia** surpreendente hoje, He received surprising **news** today.
937, desaparecer, v, to disappear, O navio parecia **desaparecer** no horizonte, The ship seemed to **disappear** over the horizon.
938, cão, nm, dog, Ele tem um **cão** muito brincalhão, He has a very playful **dog**.
939, sede, nf, headquarters, A empresa mudou sua **sede** para outro país, The company moved its **headquarters** to another country.
940, transporte, nm, transport, O **transporte** público aqui é eficiente, The public **transport** here is efficient.
941, cedo, av, early, Vamos sair **cedo** para evitar o trânsito, Let's leave **early** to avoid traffic.
942, ensinar, v, to teach, Ele gosta de **ensinar** matemática para crianças, He likes to **teach** math to children.
943, perante, prp, before, Ele falou **perante** uma multidão enorme, He spoke **before** a huge crowd.
944, renda, nf, income, Ele tem uma **renda** estável, He has a stable **income**.
945, casamento, nm, marriage, Eles estão planejando o **casamento** para o próximo ano, They are planning the **marriage** for next year.
946, semelhante, aj, similar, Este carro é **semelhante** ao meu, This car is **similar** to mine.
947, amarelo, aj, yellow, Ela pintou a parede de **amarelo**, She painted the wall **yellow**.
948, enfrentar, v, to face, Ele teve que **enfrentar** muitos desafios em sua carreira, He had to **face** many challenges in his career.
949, moral, na, moral, Qual é a **moral** desta história?, What is the **moral** of this story?
950, cruz, nf, cross, Ele fez o sinal da **cruz** antes de entrar na igreja, He made the sign of the **cross** before entering the church.
951, convidar, v, to invite, Vou **convidar** alguns amigos para o jantar, I'll **invite** some friends for dinner.
952, distância, nf, distance, A **distância** entre as duas cidades é de 200 quilômetros, The **distance** between the two cities is 200 kilometers.
953, carácter, nm, character, Ele tem um **carácter** muito forte, He has a very strong **character**.
954, nação, nf, nation, Esta é uma **nação** de imigrantes, This is a **nation** of immigrants.
955, prazo, nm, term, Precisamos cumprir o **prazo** estabelecido, We need to meet the established **term**.
956, separar, v, to separate, Ele teve que **separar** os brinquedos das crianças, He had to **separate** the children's toys.
957, pior, aj, worse, As coisas podem ficar **piores** antes de melhorar, Things can get **worse** before they get better.
958, rapaz, nm, boy, Ele é um **rapaz** muito inteligente, He is a very smart **boy**.
959, braço, nm, arm, Ele quebrou o **braço** jogando futebol, He broke his **arm** playing soccer.
960, prêmio, nm, prize, Ela ganhou o **prêmio** de melhor atriz, She won the **prize** for best actress.
961, atravessar, v, to cross, Vamos **atravessar** a rua na faixa de pedestres, Let's **cross** the street at the crosswalk.
962, batalha, nf, battle, Eles enfrentaram uma longa **batalha** pela liberdade, They fought a long **battle** for freedom.
963, reação, nf, reaction, Sua **reação** foi inesperada, His **reaction** was unexpected.
964, acesso, nm, access, Ele tem **acesso** à internet em todos os lugares, He has **access** to the internet everywhere.
965, tratamento, nm, treatment, Ela está recebendo **tratamento** médico para sua doença, She is receiving medical **treatment** for her illness.
966, salvar, v, to save, Ele conseguiu **salvar** o gato preso na árvore, He managed to **save** the cat stuck in the tree.
967, membro, nm, member, Ela é **membro** do conselho da escola, She is a **member** of the school board.
968, gosto, nm, taste, Ele tem um **gosto** peculiar para roupas, He has a peculiar **taste** in clothes.
969, atrair, v, to attract, O novo restaurante está **atrair** muitos clientes, The new restaurant is **attracting** a lot of customers.
970, profissão, nf, profession, Ela escolheu uma **profissão** gratificante, She chose a rewarding **profession**.
971, poesia, nf, poetry, Ele escreve **poesia** nas horas vagas, He writes **poetry** in his spare time.
972, busca, nf, search, Eles estão em **busca** de uma solução para o problema, They are in **search** of a solution to the problem.
973, ator, nm, actor, Ele é um **ator** talentoso, He is a talented **actor**.
974, limitar, v, to limit, Devemos **limitar** nosso consumo de energia, We should **limit** our energy consumption.
975, novamente, av, again, Vamos tentar **novamente**, Let's try **again**.
976, página, nf, page, Ele virou a **página** e começou um novo capítulo em sua vida, He turned the **page** and started a new chapter in his life.
977, permanecer, v, to remain, Ela decidiu **permanecer** na cidade por mais tempo, She decided to **remain** in the city for longer.
978, desejo, nm, desire, Seu maior **desejo** é viajar pelo mundo, His biggest **desire** is to travel the world.
979, destino, nm, destiny, O **destino** nos reserva grandes surpresas, **Destiny** holds great surprises for us.
980, espanhol, na, Spanish, Ela está aprendendo **espanhol** há um ano, She has been learning **Spanish** for a year.
981, marca, nf, brand, Esta é uma **marca** muito conhecida de sapatos, This is a very well-known **brand** of shoes.
982, conter, v, to contain, Esta caixa **contém** várias ferramentas, This box **contains** several tools.
983, vinho, nm, wine, Ele comprou uma garrafa de **vinho** para o jantar, He bought a bottle of **wine** for dinner.
984, quente, aj, hot, Está muito **quente** hoje, It's very **hot** today.
985, trás, prp, behind, Ele estava **trás** do balcão, He was **behind** the counter.
986, ato, nm, act, Ele cometeu um **ato** de generosidade, He committed an **act** of generosity.
987, ligação, nf, connection, Eles têm uma **ligação** forte, They have a strong **connection**.
988, intelectual, na, intellectual, Ela é uma pessoa muito **intelectual**, She is a very **intellectual** person.
989, tom, nm, tone, O **tom** de sua voz indicava preocupação, The **tone** of his voice indicated concern.
990, estender, v, to extend, Vou **estender** o prazo para mais uma semana, I'll **extend** the deadline for another week.
991, visitar, v, to visit, Eu pretendo **visitar** meus avós no próximo fim de semana, I intend to **visit** my grandparents next weekend.
992, bastar, v, to be enough, Um pouco de comida pode **bastar** para nos alimentar, A little bit of food may **be enough** to sustain us.
993, cidadão, nm, citizen, Ele é um **cidadão** exemplar, He is an exemplary **citizen**.
994, companheiro, nm, companion, Ele é um bom **companheiro** de equipe, He is a good **team companion**.
995, crer, v, to believe, Ela prefere **crer** no melhor das pessoas, She prefers to **believe** in the best of people.
996, ouro, nm, gold, Ele encontrou uma pepita de **ouro** no rio, He found a nugget of **gold** in the river.
997, elétrico, aj, electric, Ele comprou um carro **elétrico** para reduzir sua pegada de carbono, He bought an **electric** car to reduce his carbon footprint.
998, seco, aj, dry, Este pano está **seco** agora, This cloth is **dry** now.
999, fábrica, nf, factory, Eles construíram uma nova **fábrica** na cidade, They built a new **factory** in the city.
1000, acrescentar, v, to add, Você pode **acrescentar** mais açúcar se quiser, You can **add** more sugar if you want.
